Vmag,Plx,B-V,Abs Mag
8.67,27.46,0.878,-0.3454010658014724
8.38,16.92,0.636,0.1911992825939901
9.75,6.76,0.416,0.4401066081167279
8.66,21.11,0.905,-0.11297646661531288
8.77,0.5,1.201,3.0940599913279625
9.24,10.35,0.548,0.2741193004141266
8.31,5.18,0.498,1.2473404805095336
8.56,3.15,0.364,1.5793788924207988
7.34,6.97,0.205,1.3775344438039814
9.25,3.48,0.594,1.216841512106838
8.34,2.87,1.129,1.7482362065320154
9.41,2.54,0.314,1.4263325667601239
6.57,5.0,1.226,1.9740599913279624
7.61,5.98,0.213,1.402597632023178
7.09,1.94,1.419,2.5883965401395477
8.98,14.05,0.698,0.11264735151780236
7.67,4.69,1.052,1.5896543145698334
3.6,53.89,0.371,1.0969836328079494
5.87,6.33,1.032,2.0491925799652893
9.99,4.21,0.783,0.7554358083286633
11.71,103.56,1.588,-2.714384083525669
9.74,0.98,0.899,2.12154784861501
5.75,8.76,0.066,1.8149917876638386
8.63,7.94,0.425,0.7483589951458072
10.74,6.17,-0.309,0.12342967193351662
10.18,8.85,0.749,0.03411345860434913
8.83,3.5,0.414,1.3798639112994486
10.06,23.05,1.08,-0.749341859451334
7.52,1.86,1.568,2.452974111564168
8.68,4.42,0.978,1.2371554613018163
7.97,3.45,1.35,1.7363618098534517
8.2,0.54,1.293,3.255212480354063
8.7,3.2,0.347,1.5097000433601881
8.44,1.28,1.002,2.4095800607042634
6.84,4.38,1.05,1.981051778991801
8.2,4.95,0.537,1.3307896021328627
11.06,27.97,1.29,-1.3173849327430545
9.06,-0.56,1.537,2.879623945987599
7.68,2.06,1.7,2.3002655592616934
8.73,11.4,0.653,0.3941902973270544
9.1,-20.05,0.654,-0.24422875391240204
8.48,7.3,0.7,0.8813542797590881
8.51,30.67,0.927,-0.3774275519649709
8.8,2.89,0.048,1.558204314486904
8.21,9.51,0.398,0.7596389661251717
8.8,7.9,0.392,0.6847458174191168
9.23,4.51,0.456,0.9996469162440789
7.99,6.49,0.2,1.1795106063992613
8.43,2.37,1.091,1.8785033079797924
10.31,5.25,0.966,0.43568139318808596
8.68,19.9,0.736,-0.06970615281941299
8.8,2.04,0.893,1.860739665148202
8.6,2.87,0.98,1.6442362065320153
8.75,2.96,1.473,1.557416577882123
7.79,1.55,1.528,2.503336603659417
7.27,21.04,0.511,0.44590852903659767
8.42,2.74,0.006,1.7564988743592238
8.08,3.4,1.06,1.7050421659154895
7.42,1.52,1.432,2.668312824110455
8.94,2.42,1.101,1.6563692680391378
7.53,2.42,0.135,2.2203692680391374
7.81,4.58,0.098,1.5542690439922617
9.15,6.67,0.371,0.6917483321669021
8.25,2.61,0.974,1.8667189853234383
7.44,2.52,1.397,2.2211989184369116
3.16,13.72,1.538,2.461291777258534
9.74,2.82,0.475,1.2035017833612778
9.62,15.73,0.742,-0.24145744524657325
6.64,7.11,0.08,1.6402607985404671
8.53,-1.74,1.346,2.106901503434801
9.3,5.33,0.389,0.8265455819468551
7.7,4.14,1.011,1.685999317758202
6.53,16.8,0.267,0.9373814365482737
10.06,94.95,1.545,-1.9789899381460727
8.61,15.91,0.574,0.1526596407068368
7.39,4.7,1.45,1.6998042841285652
6.92,5.2,1.055,1.7999933127304015
11.21,2.1,0.97,0.871561410532161
7.9,2.01,0.035,2.233607885159022
9.36,8.26,0.688,0.42203990535923597
7.73,2.99,1.227,1.9566576233511406
7.95,2.82,1.004,1.919501783361278
8.62,10.03,0.45,0.5493981339591641
7.33,12.62,0.402,0.8658812901837688
9.44,1.74,1.105,1.7429015034348008
7.98,-0.43,1.645,3.5410630888408265
8.15,2.73,0.835,1.8676747059184877
8.15,6.63,0.398,1.0969729431904536
7.0,6.13,1.028,1.6250790509631698
8.17,3.35,0.136,1.6819103859263094
7.68,7.43,0.256,1.1860223724788497
8.33,5.94,0.349,1.1204271100376129
8.76,3.29,1.351,1.4616082041000513
7.17,1.48,0.958,2.7914765692100856
8.65,6.16,0.587,0.9608385756711488
6.81,6.39,0.552,1.6649982836832002
3.65,43.2,0.36,1.2690325063701757
5.91,8.71,0.258,1.7559636899846733
5.39,7.48,1.543,2.096196804271077
5.86,11.44,1.287,1.5391479510859896
6.27,4.64,1.348,2.1589640388902387
8.66,2.54,1.042,1.7263325667601237
7.32,6.2,1.028,1.487216621003492
7.99,8.64,0.25,0.9309725150422132
5.46,4.12,1.556,2.5862055679337304
8.61,4.48,0.545,1.2534439720037123
9.78,4.02,0.342,0.8795478938310604
6.13,18.43,0.261,1.0169493295618526
7.66,3.41,1.154,1.8704912420150044
9.54,-0.45,1.457,2.877574972449313
8.84,2.87,-0.018,1.5482362065320154
8.15,3.0,0.293,1.785757490560675
6.89,4.86,1.435,1.870727461475413
4.32,9.69,1.541,2.299352445898469
7.39,5.92,1.281,1.4993565865541605
8.49,6.02,1.27,1.044807017484351
8.82,0.53,1.701,3.023448260798422
7.03,1.66,-0.037,2.7477838239198897
7.75,6.23,0.177,1.3110239066816607
7.8,7.13,0.273,1.173820940296269
9.73,8.89,0.764,0.2101964780595722
8.92,6.27,0.45,0.8374649183385673
7.72,1.1,-0.036,2.82921462968355
9.73,12.61,0.764,-0.09343017314616375
7.68,5.13,0.184,1.5077652697763677
7.52,6.17,1.004,1.4114296719335169
8.85,2.62,1.007,1.623397417360509
7.13,2.6,-0.018,2.318053304058364
9.77,5.12,0.376,0.6734600780483386
8.28,1.78,1.327,2.1871599953822125
6.12,9.1,1.183,1.6339172153578125
10.19,73.88,1.475,-1.8130537735364072
4.99,13.67,1.046,1.7324629708643555
11.01,7.26,0.654,-0.1258732414001873
8.71,1.74,1.085,2.0349015034348
8.89,3.0,0.879,1.489757490560675
5.07,6.76,1.364,2.3121066081167276
8.96,0.82,-0.041,2.588372295232566
4.54,7.11,0.109,2.480260798540468
8.43,22.72,0.707,-0.08481665407796228
8.72,2.43,1.099,1.740787452803375
7.55,2.45,0.019,2.2016678312709352
8.31,3.51,1.103,1.5853857670683518
8.56,11.08,0.399,0.48692047921517806
7.63,4.03,1.111,1.737389907717781
9.96,8.01,0.444,0.20873496783152418
10.2,7.27,0.677,0.1969311782819247
9.04,6.74,0.454,0.7266802069293608
7.14,2.68,0.054,2.287730411942422
7.97,3.75,1.03,1.6639374645445624
9.55,1.6,0.409,1.7717600346881501
7.68,2.46,-0.077,2.1461297857932418
8.95,13.92,0.549,0.13272152945091378
9.54,2.18,0.928,1.5070870127907905
8.77,4.08,0.609,1.2706796738202404
7.7,3.19,1.01,1.9124186338856375
9.19,7.21,0.463,0.608129470561142
8.73,0.08,1.004,4.7018200260161125
8.78,3.43,1.086,1.4174117599144591
9.45,5.53,0.333,0.7345497373906037
9.19,0.78,0.053,2.539810794619039
7.99,10.26,0.83,0.7817052784484048
8.42,4.71,1.476,1.2859581857422078
9.2,5.57,0.47,0.8282896096525425
9.88,0.22,1.096,3.3631546383555873
8.18,5.2,0.498,1.2959933127304015
7.48,3.45,0.99,1.9323618098534514
7.67,17.84,0.553,0.42921029991979154
7.43,7.84,0.906,1.2393678746311232
8.06,3.36,1.015,1.7233214452203118
7.75,7.78,0.345,1.118040806020622
8.58,1.86,1.238,2.0289741115641675
6.43,13.3,0.358,1.1802967180658286
5.35,8.36,0.897,2.0155874451219673
7.93,6.48,0.239,1.2048499882588133
5.74,9.28,0.135,1.7689040475622757
8.38,1.68,0.627,2.197381436548274
8.46,3.1,1.094,1.6332766123314542
7.82,54.52,0.933,-0.6011116943252717
8.45,2.85,0.136,1.71031027998298
7.77,1.14,0.665,2.778190297327055
8.1,2.31,1.299,2.0327760402157113
8.41,4.13,0.913,1.4040998966871978
8.28,2.72,1.0,1.8188621919316028
9.41,2.39,0.469,1.4792041981037245
8.45,1.83,0.103,2.0950978205391415
8.11,13.73,0.556,0.4806589255264903
7.38,9.9,0.574,1.0567296108049002
7.31,2.82,1.555,2.175501783361278
7.56,2.94,1.445,2.039305339175686
8.75,1.3,0.953,2.2721132953863266
9.42,1.73,1.579,1.7559077937424092
8.02,3.77,1.129,1.6393172995884142
11.41,20.61,1.672,-1.192155983558426
8.37,3.15,1.162,1.6553788924207993
9.34,2.28,0.001,1.5481303059990925
9.06,12.71,0.588,0.16770889889198343
7.95,2.97,0.218,1.8744871013655753
8.46,-0.15,-0.052,4.263817481888637
8.79,6.85,0.533,0.8126188570151491
7.95,3.65,1.011,1.6954142710870506
7.15,7.79,0.068,1.3569250846548708
6.11,7.84,0.614,1.7673678746311232
7.38,2.73,1.634,2.175674705918488
8.45,2.18,0.993,1.9430870127907904
7.05,56.35,0.779,-0.32178784076425054
8.23,3.12,0.407,1.7196908119631142
8.74,3.19,1.141,1.4964186338856378
8.91,1.48,1.267,2.0954765692100854
7.14,0.72,-0.056,3.429335007137463
8.32,2.2,-0.07,1.9871546383555874
7.7,2.89,0.121,1.9982043144869042
11.6,0.82,0.694,1.5323722952325667
8.32,7.39,0.415,0.9347111232103483
7.97,4.36,0.017,1.5330270214628279
3.17,74.15,0.475,0.9917776892711985
9.45,3.31,1.194,1.1803440124485627
7.1,6.28,0.993,1.5640807125256078
8.01,9.76,0.356,0.8171003646666165
10.18,6.23,0.527,0.3390239066816608
7.97,8.6,0.49,0.9430030975128648
5.95,3.96,1.501,2.4246096281489757
8.53,3.7,0.365,1.4515965518660103
9.07,6.11,0.468,0.7999175795148915
9.22,1.25,1.261,2.118179973983887
8.8,2.8,1.186,1.5856839373155611
8.46,2.0,1.113,2.013940008672037
9.16,1.44,1.447,2.0192750158095008
7.97,2.71,0.997,1.9460614182511886
7.8,5.78,1.253,1.356144323158942
6.12,8.3,0.974,1.7138438152478517
7.6,11.06,0.537,0.8724897460626408
8.5,14.85,0.708,0.2565470926935376
9.13,5.44,0.334,0.8768022006036398
6.76,10.98,0.12,1.2147953197718535
6.43,13.75,0.337,1.1513946036674372
9.21,2.68,1.368,1.459730411942422
9.23,-0.02,0.25,5.705940008672037
7.53,1.75,0.113,2.501923902627411
10.2,-0.57,1.545,2.4082502886550174
6.49,5.58,1.141,1.9107316021248422
5.02,9.76,1.023,2.0131003646666166
7.77,6.61,0.269,1.2515970810287196
9.26,5.0,0.328,0.8980599913279624
7.86,2.84,1.13,1.9493633199059246
8.89,1.25,1.177,2.250179973983887
8.43,4.82,-0.2,1.261905923522301
8.26,4.74,0.969,1.3444433166518297
8.01,2.7,0.006,1.933272471682025
7.24,14.75,0.663,0.7664159593716363
6.82,0.97,0.019,3.2984565314675103
6.68,7.6,0.012,1.5663728154384173
7.08,10.7,0.431,1.1092324446295805
6.5,10.85,0.128,1.3291405236309033
6.25,7.75,1.17,1.7213965949873795
11.0,6.58,0.674,-0.03645178722791087
9.65,3.81,0.45,0.9781500486487612
9.58,-0.88,1.343,2.279034655699663
5.92,10.98,0.023,1.5507953197718536
8.51,6.17,0.688,1.0154296719335167
10.22,14.84,0.876,-0.4308678018860171
8.48,6.88,0.401,0.932823123528977
9.45,17.69,0.81,-0.27545566581944597
8.69,4.99,0.182,1.12779890875322
8.4,21.31,0.67,-0.017166899428404037
6.19,7.87,1.264,1.7320505352818703
7.95,1.1,0.004,2.73721462968355
8.74,1.46,1.129,2.1752942884311257
9.16,4.78,0.534,0.9771442067757622
9.06,1.28,-0.078,2.161580060704263
10.48,7.85,0.83,0.01826068650949466
7.99,2.97,1.018,1.858487101365575
8.87,0.99,1.246,2.4607296108049006
6.99,3.89,1.137,2.0241007973485843
5.12,3.4,-0.114,2.8890421659154892
8.02,1.59,1.6,2.389205751359097
9.78,11.93,0.876,-0.06528088734068334
9.34,2.76,0.909,1.3821818358695648
8.92,0.43,1.602,3.165063088840827
7.54,4.7,0.95,1.6398042841285652
7.86,9.57,0.97,0.8941761244463127
8.23,4.22,0.874,1.457375098076652
7.73,5.4,0.205,1.4432124803540627
8.14,3.31,0.984,1.704344012448562
9.74,11.65,0.724,-0.0286518507240757
9.29,0.6,0.689,2.7276974992327134
8.83,2.62,0.969,1.631397417360509
9.4,9.09,0.681,0.3228722335560651
8.58,1.83,0.933,2.043097820539141
5.07,6.05,-0.139,2.408489250695062
9.98,3.68,0.509,0.8763043626529645
9.93,4.8,0.449,0.6655175252488258
8.02,2.92,0.247,1.8612342971031637
8.72,11.88,0.559,0.36236711870965016
10.25,27.39,1.192,-0.975184064507923
7.55,15.62,0.437,0.5926379409174374
9.36,5.04,0.421,0.8511389271089496
7.68,8.14,0.214,1.1067511902215976
8.64,3.7,1.032,1.4075965518660098
6.26,6.41,1.453,1.882283940962365
7.62,14.23,0.454,0.6455901998314314
8.59,3.27,1.086,1.534904494679428
8.4,2.09,1.36,1.9997074277778921
7.44,2.96,1.201,2.0814165778821225
8.59,3.8,0.202,1.4044328067663798
9.6,2.49,1.029,1.3676013058085275
7.95,2.19,0.061,2.1391117703197633
8.77,2.88,1.076,1.5732150244815384
7.83,3.59,1.29,1.7578111028433618
9.68,2.42,0.636,1.3603692680391375
9.17,1.24,1.025,2.14515662967553
5.01,3.5,-0.18,2.9078639112994487
9.07,1.18,1.04,2.228235985387749
4.54,18.52,0.914,1.648718035308169
8.27,10.87,0.48,0.619540911827411
7.89,3.55,0.945,1.7435432938898117
8.47,2.0,1.173,2.009940008672037
8.64,4.92,1.156,1.160069794465279
9.01,2.42,0.269,1.6283692680391375
8.73,5.03,0.205,1.104864029888145
8.19,2.54,1.71,1.9143325667601239
8.21,1.29,0.475,2.4948205794015017
8.09,3.37,1.084,1.7087401982573227
7.2,4.61,0.941,1.7925981492207037
8.26,4.42,0.453,1.4051554613018165
6.54,10.6,0.234,1.33338826947046
8.15,4.21,1.26,1.4914358083286632
9.62,11.21,0.571,0.05278877481005395
8.31,6.3,0.275,1.0773189010928363
9.32,0.19,1.039,3.714492798094342
9.06,1.92,0.486,1.8093975425929005
10.19,1.7,0.37,1.4631021572434524
7.29,5.67,1.141,1.576833882214187
8.46,2.43,0.139,1.844787452803375
8.55,2.91,0.128,1.6522140220281851
4.08,1.65,-0.013,3.9330321115721874
7.88,6.46,0.323,1.2275349640098319
8.34,2.15,0.017,1.9991230801687894
4.54,30.89,0.781,1.204364183397099
7.45,1.45,0.004,2.69726399553005
7.72,6.21,0.471,1.3258167996468397
9.9,3.91,0.06,0.8556464852082662
7.55,5.0,0.98,1.5820599913279625
5.56,4.79,1.159,2.415328973170874
7.14,5.19,0.799,1.7136652843030844
8.69,11.43,0.525,0.40790753920943673
7.41,3.6,-0.031,1.9233949984654253
8.79,4.56,0.37,1.1660703146711302
8.4,4.09,1.083,1.4165533839853164
7.8,0.71,1.639,3.1774833025618494
9.3,7.74,0.707,0.5025180786342144
10.58,0.76,0.614,2.006372815438417
8.94,3.88,0.002,1.2463365488115856
9.01,3.17,0.878,1.3938814755644973
9.12,7.03,0.504,0.6580893499603523
7.35,0.81,1.67,3.2430299622427006
8.4,2.01,1.474,2.0336078851590225
7.19,2.25,0.041,2.4196349637772747
9.56,3.76,0.33,1.0256243101446778
10.06,4.61,0.587,0.6485981492207035
8.9,3.96,0.0,1.2446096281489754
7.35,13.26,0.429,0.8149129518624918
8.96,2.6,0.098,1.5860533040583635
9.08,22.45,0.79,-0.334432690678684
10.27,5.88,0.545,0.35324534784772316
8.69,1.29,1.2,2.3028205794015024
7.99,2.28,0.039,2.0881303059990923
4.47,12.21,0.027,2.038568672110235
6.54,36.42,0.623,0.2613201170821977
8.79,7.78,0.935,0.7020408060206222
8.17,12.69,0.498,0.5250767558105907
9.32,7.09,0.553,0.5707075296338668
7.94,3.52,0.958,1.7309146730437377
8.56,10.57,0.637,0.5278500253851476
5.77,20.06,0.53,1.0873381426312014
8.96,3.44,0.938,1.3428831148569396
8.3,3.37,1.09,1.6247401982573222
8.0,11.28,0.47,0.6953818007053532
9.65,5.36,0.517,0.6816704206144596
8.8,4.48,0.294,1.1774439720037118
7.9,4.1,1.053,1.614432286560529
7.32,4.42,0.028,1.781155461301816
8.86,2.6,0.531,1.6260533040583642
6.81,5.19,-0.023,1.845665284303085
8.55,9.52,0.404,0.6227261032310508
7.57,0.81,0.281,3.1550299622427005
10.57,5.09,0.629,0.3585644353264824
9.84,5.63,0.46,0.5629832102973076
7.4,3.65,1.07,1.9154142710870503
9.65,1.4,1.427,1.8477439286435238
4.81,14.23,0.992,1.7695901998314318
9.66,2.83,0.359,1.2324271289514193
7.16,4.56,1.102,1.81807031467113
9.05,12.01,0.578,0.22091398519418776
8.85,21.43,0.71,-0.20204434208365712
7.66,5.8,0.049,1.4091440128741255
7.89,3.94,-0.098,1.6530075563488515
8.66,1.8,1.336,2.0254549897933876
7.76,3.02,1.236,1.9359861140856989
9.07,11.47,0.543,0.2528731641974645
6.48,15.78,0.417,1.011786002253197
11.39,14.94,1.213,-0.9047011949587602
8.67,3.3,0.07,1.4949721202442252
8.82,4.18,1.193,1.2296474364499297
7.28,13.06,0.345,0.8561136461218897
9.65,7.24,0.692,0.4205228676057061
9.52,1.29,0.029,1.9708205794015021
8.38,12.16,0.44,0.47813285012656725
8.62,5.77,0.226,1.0296483736885376
8.55,10.41,0.411,0.5450985409789275
9.66,5.67,0.331,0.6288338822141869
9.7,18.71,0.852,-0.4241475750000195
8.25,1.24,0.011,2.51315662967553
9.14,3.24,0.871,1.3229099795867756
6.76,11.8,0.346,1.1522359853877489
8.08,10.17,0.434,0.753358094154511
9.04,5.89,0.514,0.8437694104257971
7.0,10.04,0.998,1.1965325743819988
8.57,0.17,1.656,4.111102157243452
7.71,19.09,0.627,0.35438814321266643
8.84,11.5,0.557,0.3426043192927768
8.81,9.09,0.647,0.558872233556065
9.52,7.87,0.798,0.40005053528187096
9.98,0.98,0.962,2.02554784861501
8.18,2.02,1.59,2.1172972611067524
8.03,15.06,0.475,0.43235005627063644
8.14,3.89,1.065,1.5641007973485843
10.14,0.06,1.5,4.387697499232712
9.29,3.24,0.819,1.2629099795867762
9.62,0.57,0.144,2.640250288655017
9.16,5.89,0.5,0.7957694104257967
6.33,11.5,0.069,1.3466043192927768
10.03,10.89,0.614,-0.08605575951154983
9.3,0.99,0.894,2.2887296108049
8.19,2.59,0.337,1.8974004718374964
8.68,0.83,0.006,2.689843815247852
9.16,8.14,0.5,0.5147511902215974
8.27,0.77,1.49,2.9190185496550365
8.37,2.4,-0.008,1.8915775165767883
5.4,89.45,0.77,-0.06316068980678366
11.3,-3.12,0.053,0.49169081196311415
9.66,1.1,0.411,2.05321462968355
7.91,7.54,1.04,1.081257308260452
7.03,7.02,0.119,1.4953257757403893
7.16,8.1,0.0,1.3190299622427006
8.23,8.49,0.477,0.8501846195120943
7.62,4.25,1.064,1.6952221398993772
7.62,8.91,0.864,1.0522445919262506
7.96,1.78,-0.085,2.315159995382212
8.18,9.24,0.956,0.7966560575597867
10.32,7.24,0.512,0.15252286760570613
8.99,5.66,0.588,0.898367137623457
7.8,6.8,0.937,1.2149821745875276
9.99,4.09,0.522,0.7805533839853164
7.04,10.65,0.43,1.1293007844504868
8.91,4.23,1.036,1.1833192652499152
6.32,6.39,0.027,1.8609982836831995
8.36,6.4,0.809,1.043640052032226
9.82,30.94,1.17,-0.9090406187266978
8.94,3.81,0.934,1.2621500486487616
8.9,2.8,1.281,1.5456839373155613
10.73,6.36,0.65,0.10108576870317201
8.76,2.71,1.444,1.6300614182511886
10.91,111.41,1.572,-2.4578483484600704
6.97,6.76,1.039,1.5521066081167283
8.89,4.86,1.056,1.070727461475413
7.5,6.02,0.151,1.440807017484351
7.25,2.07,0.493,2.4680593090861644
10.84,17.52,0.756,-0.8230682036641234
9.9,3.48,0.363,0.956841512106838
8.25,26.29,0.758,-0.13958117221272523
7.41,2.82,1.355,2.1355017833612777
7.52,20.15,0.975,0.38344989904574334
8.77,7.03,0.392,0.7980893499603521
6.55,12.04,0.092,1.2187470261563884
10.84,8.52,0.575,-0.19687918953340003
8.05,3.08,-0.02,1.802898566999111
8.35,10.54,0.426,0.6143187782469447
8.49,14.79,0.674,0.26406365200621523
6.46,7.3,-0.083,1.689354279759088
9.24,17.9,0.797,-0.20170606195978635
8.83,8.71,0.504,0.5879636899846734
8.81,0.53,0.915,3.0274482607984217
9.82,11.82,0.74,-0.07323495309047309
8.91,11.02,0.651,0.3516368109684677
7.51,2.15,1.524,2.3311230801687897
8.3,2.48,-0.08,1.8910966383475671
8.69,3.59,1.037,1.413811102843362
7.67,4.83,1.118,1.5641057384969757
8.15,3.41,0.067,1.6744912420150044
9.6,2.5,1.532,1.364119982655925
7.53,1.34,1.635,2.7337904032703846
8.62,2.76,1.0,1.670181835869565
11.09,30.14,1.581,-1.394286495957226
7.41,8.06,0.295,1.2233299163898184
8.59,15.88,0.588,0.16229900381784504
9.19,0.39,0.2,3.1418707859470016
8.1,2.71,0.03,1.8940614182511886
8.52,1.96,1.022,2.0074878572870483
8.33,1.96,1.015,2.083487857287048
9.63,9.91,0.638,0.15585269102944893
7.41,9.4,0.315,1.0897442928006025
8.91,3.92,0.413,1.2494278659590854
8.12,2.49,1.16,1.9596013058085275
8.41,1.57,1.111,2.244200695181532
6.18,13.8,0.277,1.248241827197527
8.7,1.45,1.53,2.1972639955300504
7.5,4.5,1.021,1.6935749724493125
8.74,2.28,0.801,1.7881303059990923
7.03,6.47,1.017,1.566191438662599
7.74,7.85,0.071,1.1142606865094948
8.32,3.12,0.988,1.6836908119631144
7.57,5.81,0.056,1.4436477352193386
8.81,7.32,0.628,0.746977837883216
8.3,4.97,0.314,1.2872872225333356
8.82,20.74,0.685,-0.16161750410604442
9.28,8.28,0.516,0.45193932643024015
8.15,17.6,0.578,0.24897466437169982
6.54,14.65,0.389,1.0523247506197435
7.99,9.49,0.521,0.8494675751454146
9.29,8.61,0.43,0.41399369709269074
7.76,4.56,0.18,1.57807031467113
8.4,17.24,0.583,0.1669254770226118
11.17,5.6,0.589,0.03562394598759937
7.2,8.0,0.3,1.3138200260161128
8.87,1.89,1.425,1.8990763916535123
8.34,1.5,0.06,2.311817481888638
5.57,6.87,1.594,2.098086525880899
7.06,7.95,0.156,1.3752657426870596
8.97,12.34,0.615,0.2293696806055543
9.31,11.91,0.58,0.1241764770344446
6.18,8.4,1.051,1.6794414278762368
6.96,5.57,1.172,1.724289609652542
9.99,11.04,0.639,-0.08193814678636002
4.34,30.35,0.173,1.2996826091774474
9.17,24.23,0.816,-0.4367068282750125
10.2,-0.64,1.043,2.3076400520322258
10.07,4.19,0.271,0.7275719540674093
7.83,1.74,1.291,2.3869015034348005
7.63,1.49,1.4,2.601627463175452
11.31,4.32,0.383,0.2050325063701756
7.44,12.61,0.435,0.8225698268538363
7.9,4.61,-0.01,1.5125981492207035
8.62,1.83,0.006,2.0270978205391414
7.02,8.49,0.427,1.3341846195120948
8.8,3.74,0.686,1.3342567955990394
5.68,11.14,1.116,1.63422961832458
9.09,2.2,0.559,1.6791546383555875
5.73,3.42,1.223,2.63994778788773
8.52,16.19,0.624,0.17350630249325255
10.35,6.55,0.618,0.2275174000164341
8.84,1.28,-0.064,2.2495800607042633
4.28,3.03,1.488,3.32511474299539
8.14,6.84,0.104,1.0738877965597673
10.7,10.4,0.741,-0.31406667859756043
7.84,8.29,0.528,1.026890938899453
8.84,3.15,0.148,1.467378892420799
7.43,18.08,0.483,0.5136031477213109
5.62,12.19,1.023,1.5799925887632356
8.54,0.56,0.02,3.087623945987599
9.43,45.51,1.273,-1.0882136710127852
8.23,22.97,0.811,-0.014321990390052265
8.35,3.19,0.212,1.6524186338856381
5.44,13.95,0.137,1.5348515847807669
5.0,14.45,1.051,1.6802643058148665
9.1,3.5,1.193,1.2718639112994488
10.77,1.56,0.745,1.305750803291077
7.45,9.39,0.195,1.0746688154677781
9.13,2.15,0.028,1.683123080168789
7.01,4.26,1.008,1.9371808017945624
8.04,9.83,0.42,0.7988929643357292
9.18,5.54,0.378,0.8409804705431405
7.97,5.55,0.181,1.3234140337546476
9.23,2.97,0.372,1.362487101365575
8.85,2.56,0.48,1.6435200693763008
9.4,4.48,0.36,0.9374439720037119
10.47,4.71,0.51,0.4659581857422074
8.09,1.28,1.599,2.549580060704263
8.86,2.39,1.189,1.6992041981037247
8.39,13.07,0.626,0.41144882483891115
8.64,4.71,0.316,1.1979581857422075
7.76,4.88,1.018,1.519160355994579
9.55,1.15,0.994,2.0586043192927765
5.96,9.67,1.118,1.6451470518339963
6.97,29.33,0.584,0.27737587403889635
7.02,7.33,0.992,1.4617920507177442
6.91,5.72,0.265,1.7212079424139517
8.29,17.64,0.61,0.19100283840839866
8.18,2.7,0.096,1.8652724716820253
